1957	2	1	33	1	3.82E-08	3.40E+00	-1		0.00000	0.06621	1.30682	6.61903	17.25698	26.74979	17.94284	13.44574	10.80684	8.30313	9.25311	18.02279	28.11284	40.84484	85.90023	188.54159	139.78680	149.61967	115.84311	86.04876	48.25336	48.68687	34.08603	28.11409	40.75364	39.60029	37.51443	39.96132	42.78175	43.66364	27.20321	43.96542	26.99649	28.60908	35.69813	28.39555	23.10961	17.92297	16.55272	16.76650	15.83344	17.78971	12.40571	7.15229	13.79690	15.57462	9.64039	16.70625	16.10826	15.98976	21.88015	18.38171	19.17288	31.20925	22.89438	22.70190	26.67351	24.37168	22.62663	31.16977	32.06857	22.13897	24.95735	27.04737	12.37134	16.01041	14.43316	9.94492	13.06766	13.19397	11.43681	11.00442	17.21813	8.40032	5.02342	7.53793	8.08924	3.77741	8.58975	5.30468	5.07240	7.87259	7.63030	2.69772	6.46530	6.25273	4.76273	2.96943	4.15787	2.96579	5.37038	4.75001	1.68114	1.55468	4.44346	2.39307	2.68604	1.25422	1.93772	0.67184	0.49654	0.63211	0.54129	1.90470	2.42708	0.60536	0.11466	2.17344	0.00000	0.09082	0.00000	0.00000	0.48945	0.00000	0.68002	0.00000	0.16137	0.66070	0.16137	1.17128	0.00000	0.00000	0.00000	2.29158	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.18996	0.00000	0.00000	0.00000	0.18996	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
1957	5	1	33	1	5.30E-08	3.30E+00	-1		0.00000	0.00000	0.39071	0.00000	0.51835	1.40645	1.85194	2.72399	0.67988	0.12984	0.23433	1.52761	2.31612	2.24747	4.15886	12.02355	6.88307	14.46854	13.28210	14.58782	15.68833	15.46099	16.16098	7.59700	10.61121	6.38202	7.27469	3.49619	2.85199	4.53867	3.88956	3.58499	7.42211	4.49931	4.14503	3.99490	2.85887	3.00956	3.65840	4.39885	2.16952	2.75979	6.25962	1.06199	4.17773	2.13695	1.84964	2.81246	4.66058	2.68497	3.49285	6.97121	4.31302	1.97448	2.85880	2.01059	3.00460	3.26774	2.50747	2.02445	4.02526	1.66399	2.18723	3.94251	1.49091	2.66547	2.60855	2.19494	1.40317	1.93089	2.25838	2.15292	1.66294	1.76108	0.49715	0.81284	0.72307	1.20713	0.42539	1.55188	0.22695	0.38481	0.46406	0.39950	0.10080	0.19791	0.10080	0.03588	0.58272	0.00000	0.19791	0.00000	0.00000	0.41385	0.10080	0.32775	0.19372	0.00000	0.10080	0.94480	0.07176	0.00000	0.06492	0.06492	0.03588	0.06492	0.00000	0.00000	0.03588	0.16203	0.03588	0.03588	0.00000	0.00000	0.03588	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
1957	8	1	33	1	5.26E-08	3.43E+00	-1		0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.20426	0.66411	0.27404	1.50235	0.48564	0.39491	0.24305	0.14111	1.53953	0.64816	0.17906	0.62773	1.24014	2.74852	1.90005	3.08276	3.17321	2.44731	4.06878	4.86698	2.10301	7.11946	5.84909	4.30952	7.40836	4.26014	4.68647	3.84691	3.65658	4.74501	2.22337	3.67699	2.40037	2.52439	3.82073	3.56115	0.88653	3.37202	3.50764	2.15892	4.43357	4.94102	4.22747	4.33099	5.95954	2.33907	2.71489	2.89586	2.90190	4.73708	1.79696	1.87076	1.36656	4.53899	2.48280	2.53388	4.11273	2.75536	2.79654	2.05224	1.66455	1.54653	1.20606	1.81216	0.41116	1.57115	1.70314	1.15393	1.94060	1.97847	2.50045	1.67989	1.57020	1.31569	1.71723	1.56697	1.52883	1.35482	0.83708	1.22444	1.80656	1.99916	1.31550	0.59753	1.83975	1.06149	1.53374	0.97683	1.30492	0.02748	0.10994	0.46011	0.79821	0.48142	1.17827	0.02748	0.16859	0.33718	0.56442	0.13294	0.14111	0.00000	0.69067	0.42332	0.92022	0.00000	0.14111	0.14111	0.51508	0.02748	0.14111	0.14111	0.05497	0.14111	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.46011	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
1957	11	1	33	1	3.88E-08	3.76E+00	-1		0.00000	0.00000	0.05809	0.57979	1.44948	1.86153	2.11363	6.59395	5.58160	7.08232	10.55074	19.86166	33.62084	40.20030	43.62807	39.93339	15.82155	8.81556	8.03576	5.97044	5.64607	5.76554	7.70582	9.41665	12.75440	16.15606	22.54630	20.32634	43.44528	40.24390	46.72883	66.76599	60.22513	55.72805	65.93789	56.78364	46.13571	46.68350	40.52317	31.63318	30.47078	27.97909	20.95218	19.72639	24.76124	18.39891	16.36671	26.09366	21.76184	20.25567	23.64394	19.51288	21.64244	19.44900	19.72637	11.13277	19.56164	16.23012	15.30800	11.34616	15.69880	11.24054	8.71459	12.09947	8.48684	7.15658	7.14693	5.37847	8.68238	7.97842	9.72264	5.16936	7.41303	8.14117	6.90548	7.54307	3.79314	4.94369	6.66911	7.71410	5.26822	5.98866	3.07767	2.77294	3.69829	3.82010	2.50096	2.57463	3.15176	2.87774	1.85449	2.40361	1.02428	0.61934	2.54858	0.97934	1.19422	1.25825	0.61852	1.24743	0.34196	1.14537	0.93786	1.36520	1.05824	0.68173	1.14455	0.39896	0.22908	0.22908	0.45815	0.91547	0.39924	1.17361	0.51294	0.17098	0.51294	0.05809	0.05809	0.39924	0.17098	0.34196	0.34196	0.00000	0.34196	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.17098	0.00000	0.17098	0.17098	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
1958	2	1	33	1	3.93E-08	3.26E+00	-1		0.00000	0.00000	0.00000	0.17574	2.12330	3.71862	4.08592	7.32649	8.04651	6.73681	8.06654	15.39457	20.20620	21.15522	37.88346	59.40012	30.25926	32.64451	16.45745	12.41272	9.65468	5.83420	7.42292	5.06500	6.92334	7.22126	7.01500	6.73748	14.38809	16.81586	15.32960	27.13886	27.01450	23.94633	35.12179	29.88693	24.63562	23.96311	22.05560	18.33180	20.67808	20.23089	11.53249	13.23383	13.49725	12.59190	8.22406	9.38499	8.08869	7.78157	8.82086	7.46872	7.70504	7.50087	6.05065	6.99630	6.47860	7.00855	5.27932	3.88548	5.51491	4.86039	4.16959	6.31457	5.75493	4.06245	5.42074	3.97115	3.72260	4.06689	2.78619	2.25961	2.21862	2.84601	3.18097	1.52225	2.52806	1.98171	1.95853	2.72407	2.04625	2.43923	2.30890	1.22321	1.60423	1.21844	1.71573	2.68558	1.44954	0.92102	0.99170	0.91610	0.36655	0.46527	0.11366	0.46129	0.46527	1.03555	0.56290	0.20639	0.23467	0.25889	0.22732	0.19194	0.22813	0.25889	0.27877	0.46129	0.00000	0.11366	0.08875	0.00000	0.00000	0.11366	0.00000	0.00000	0.00000	0.34763	0.13939	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
1958	5	1	33	1	4.74E-08	3.17E+00	-1		0.00000	0.00000	0.00000	0.00000	0.10678	0.38467	0.34773	0.56284	0.90129	0.80941	0.68620	0.74317	0.60257	1.30359	1.19762	2.74057	1.57120	1.12469	1.68275	1.73038	2.18527	2.79494	1.38855	1.94619	1.65947	1.89663	2.41649	1.26731	2.83710	3.50509	2.20181	4.98099	5.15147	4.46839	4.44103	4.82187	4.71620	5.85690	3.76636	3.38347	5.10857	3.74889	2.68974	1.78098	4.27835	4.05143	2.41916	3.00065	3.28815	3.26473	2.07248	1.60503	1.71318	1.77400	1.60040	1.70224	1.47298	2.10605	1.55567	1.20954	3.24404	1.40495	1.00553	1.03092	0.62717	1.65740	1.70749	1.05819	0.34448	0.61997	0.45797	1.28985	0.58889	0.11421	0.28311	0.50166	0.36074	1.16626	0.32374	0.57350	0.49146	0.29912	0.16031	0.27536	0.34120	0.18116	0.00000	0.21846	0.16031	0.00000	0.10923	0.10692	0.27127	0.00000	0.44277	0.00000	0.01388	0.00000	0.00000	0.16031	0.00000	0.00000	0.00000	0.35332	0.00000	0.00000	0.00000	0.00000	0.00000	0.01521	0.00000	0.00000	0.06859	0.10759	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.07106	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
1958	8	1	33	1	5.18E-08	2.92E+00	-1		0.04881	0.00000	0.00000	0.00000	0.00000	0.14642	0.14642	0.43927	0.46021	0.59693	0.47715	0.55409	0.67061	1.04794	0.66282	1.77639	1.22480	1.22014	1.79325	1.74001	2.89986	4.02696	2.96829	3.41621	3.55758	2.57605	3.95130	3.96274	5.78965	5.10364	5.50293	5.78774	5.01348	6.12074	7.34461	7.27107	4.85995	5.83947	6.75150	6.05402	3.97613	4.82107	5.10217	5.23033	6.32416	4.64851	6.39288	3.66229	3.66659	6.95187	4.29379	6.74482	7.38987	9.21897	5.91913	3.76576	4.94167	6.89680	7.14468	8.52614	5.10948	3.76568	5.61920	5.06070	2.75072	5.86808	3.84999	2.65314	2.78676	4.49350	2.29758	2.98184	3.33646	3.26040	2.56544	3.87532	1.92282	2.29840	1.96940	2.31960	2.43637	2.34689	1.41930	0.84842	2.15316	1.29584	0.99236	1.43532	0.76204	1.29408	0.49441	0.80065	1.19385	0.58361	0.72745	0.95338	0.59561	0.43538	0.61024	0.57518	0.08566	0.10120	0.29558	0.77579	0.13626	0.52104	0.05060	0.38478	0.15180	0.27606	1.23245	0.00000	0.32666	0.17486	0.40032	0.22546	0.34972	0.00000	0.00000	0.52458	0.34972	0.05060	0.18329	0.17486	0.05060	0.00000	0.00000	0.00000	0.22546	0.34972	0.00000	0.00000	0.00000	0.00000	0.00000	0.18329	0.00000	0.00000	0.00000	0.18329	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.18329	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
1958	11	1	33	1	4.20E-08	2.95E+00	-1		0.00507	0.00000	0.00000	0.00000	0.27885	0.46758	1.08598	1.27185	2.32935	1.70905	4.87372	10.37753	22.62074	28.00867	35.38317	33.51177	25.66716	17.05543	14.26503	8.60660	14.76596	16.47317	13.76199	13.50152	19.08626	18.22481	28.93689	29.78827	44.33217	48.04338	57.62419	61.46748	60.01485	56.13493	44.11047	35.66590	31.72328	26.19214	16.33358	17.04738	14.37252	11.41356	26.39585	17.58599	23.37826	27.13767	24.00908	33.00008	36.90501	36.16051	40.33152	39.07952	45.37127	47.33246	47.51247	45.59785	44.44088	45.80765	41.25235	39.24272	34.21474	33.70097	27.89307	34.97791	28.21733	22.81345	19.59692	12.30877	13.40886	12.89554	12.05111	9.45884	11.41247	11.38703	9.64910	8.77629	8.35706	6.36947	6.14410	7.33893	8.23467	4.44877	5.74893	6.97604	4.20146	4.24828	5.23088	3.33199	4.42796	3.27905	3.02007	4.11669	2.53032	1.40458	5.01265	2.95361	1.75213	3.60250	3.66615	3.42009	1.12056	2.71390	0.84171	1.41483	2.59885	0.97596	2.49086	3.30605	1.67825	0.87780	1.94138	1.21534	0.97596	0.13942	0.70229	1.09448	0.68395	0.27885	0.14460	0.42862	0.69711	0.55769	0.61788	0.27885	0.00000	0.84171	0.41827	0.13942	0.27885	0.13942	0.28402	0.41827	0.13942	0.00000	0.13942	0.00000	0.14460	0.00000	0.00000	0.00000	0.13942	0.00000	0.13942	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
1959	2	1	33	1	4.35E-08	3.33E+00	-1		0.00000	0.00000	0.00000	0.37536	0.81885	5.09020	4.12415	7.37600	6.63861	7.05414	4.18381	12.13757	14.49331	24.04634	35.12751	53.50566	64.62701	51.11058	32.84545	18.00457	15.40420	13.14895	6.00880	8.86483	6.87858	10.30544	13.69324	11.66893	17.75642	18.46073	22.37680	20.00643	22.20577	21.17571	19.38363	15.76692	18.49303	21.53121	17.79263	17.23487	16.22582	11.44370	17.73117	13.44972	15.48021	16.97177	18.34376	15.97099	18.79898	19.07599	17.07526	22.47524	19.81371	20.81301	18.43719	17.40135	17.62428	17.93946	21.48958	19.62344	15.22233	11.70027	13.07975	18.08808	11.66468	8.35033	7.99928	9.54235	6.93667	7.33781	5.65596	4.51549	4.83000	6.14776	6.75810	2.66081	5.59277	2.56582	5.71667	4.23228	2.52925	2.86395	3.23471	2.99349	3.44324	2.88291	1.60307	2.74756	0.45778	1.90473	1.87993	1.27533	0.82383	0.60246	1.52298	1.21341	1.73102	0.85531	1.28324	1.17680	0.98576	0.60008	0.75083	0.06812	1.02550	0.50780	0.07604	0.81694	0.00000	0.06812	0.64516	0.00000	0.00000	0.00000	0.06622	0.06622	0.06622	0.00000	0.00000	0.00000	0.01918	0.31413	0.00000	0.00000	0.00000	0.13217	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.07604	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
1959	5	1	33	1	6.03E-08	3.37E+00	-1		0.00000	0.00000	0.05625	0.00000	0.18491	0.16876	0.81898	0.48232	0.24863	0.13772	0.68484	0.35565	0.50103	0.13063	1.31604	0.82246	2.14640	2.12453	4.24307	2.56594	2.65141	4.35266	2.70022	3.79853	3.04932	2.83667	4.12647	3.00388	2.72367	3.09729	3.83635	3.61006	3.36561	4.47166	5.12819	4.79853	4.94044	6.74538	5.53622	6.74875	6.26613	5.56817	6.34773	6.99202	4.44324	5.61948	4.82416	4.58168	5.55052	5.36165	4.19113	3.70034	5.01865	4.60545	4.27158	4.77035	3.63623	4.14992	3.34534	3.04553	2.81541	3.45822	2.04840	1.92154	1.62129	2.23722	1.46895	1.54518	1.45174	0.87304	1.66271	1.59360	1.11686	1.07643	1.52047	0.69794	0.73061	0.78128	0.93493	0.62155	0.60199	0.76153	0.31714	1.20297	0.21012	0.86207	0.25526	0.29537	0.29959	0.18286	0.14480	0.05625	0.67922	0.27922	0.07240	0.07240	0.00000	0.00000	0.07240	0.00000	0.09432	0.14356	0.00000	0.00000	0.07240	0.00000	0.00000	0.07240	0.00000	0.07240	0.00000	0.14480	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
